"TreeID","WinterYear","TotalNuts","TotalNuts_T1","z_temp_meanMax_4It_T1","z_temp_meanMax_4It_T2","z_temp_meanMean_4It_T0","z_prec_4It_T1","z_prec_4It_T2","z_prec_4It_T0","ord_year"
"887",1989,8,0,-1.15593283153519,-0.501941606227017,-0.313570289800393,0.0765198962446928,1.45742598125989,-0.971300038030364,14
"906",1989,40,0,-1.15593283153519,-0.501941606227017,-0.313570289800393,0.0765198962446928,1.45742598125989,-0.971300038030364,14
"907",1989,36,0,-1.15593283153519,-0.501941606227017,-0.313570289800393,0.0765198962446928,1.45742598125989,-0.971300038030364,14
"909",1989,12,0,-1.15593283153519,-0.501941606227017,-0.313570289800393,0.0765198962446928,1.45742598125989,-0.971300038030364,14
"842",1990,852,4,0.702286963153914,-0.399500311669633,0.150753120240299,-0.466612423687964,0.307726874813566,1.14726691872516,15
"843",1990,756,28,0.702286963153914,-0.399500311669633,0.150753120240299,-0.466612423687964,0.307726874813566,1.14726691872516,15
"844",1990,816,32,0.702286963153914,-0.399500311669633,0.150753120240299,-0.466612423687964,0.307726874813566,1.14726691872516,15
"849",1990,844,24,0.702286963153914,-0.399500311669633,0.150753120240299,-0.466612423687964,0.307726874813566,1.14726691872516,15
"850",1990,240,732,0.702286963153914,-0.399500311669633,0.150753120240299,-0.466612423687964,0.307726874813566,1.14726691872516,15
"852",1990,884,NA,0.702286963153914,-0.399500311669633,0.150753120240299,-0.466612423687964,0.307726874813566,1.14726691872516,15
"853",1990,1820,24,0.702286963153914,-0.399500311669633,0.150753120240299,-0.466612423687964,0.307726874813566,1.14726691872516,15
"854",1990,1088,220,0.702286963153914,-0.399500311669633,0.150753120240299,-0.466612423687964,0.307726874813566,1.14726691872516,15
"871",1990,1780,180,0.702286963153914,-0.399500311669633,0.150753120240299,-0.466612423687964,0.307726874813566,1.14726691872516,15
"875",1990,28,1228,0.702286963153914,-0.399500311669633,0.150753120240299,-0.466612423687964,0.307726874813566,1.14726691872516,15
"876",1990,952,276,0.702286963153914,-0.399500311669633,0.150753120240299,-0.466612423687964,0.307726874813566,1.14726691872516,15
"877",1990,504,424,0.702286963153914,-0.399500311669633,0.150753120240299,-0.466612423687964,0.307726874813566,1.14726691872516,15
"879",1990,2068,NA,0.702286963153914,-0.399500311669633,0.150753120240299,-0.466612423687964,0.307726874813566,1.14726691872516,15
"880",1990,1468,44,0.702286963153914,-0.399500311669633,0.150753120240299,-0.466612423687964,0.307726874813566,1.14726691872516,15
"884",1990,1324,48,0.702286963153914,-0.399500311669633,0.150753120240299,-0.466612423687964,0.307726874813566,1.14726691872516,15
"887",1990,724,8,0.702286963153914,-0.399500311669633,0.150753120240299,-0.466612423687964,0.307726874813566,1.14726691872516,15
"888",1990,1212,NA,0.702286963153914,-0.399500311669633,0.150753120240299,-0.466612423687964,0.307726874813566,1.14726691872516,15
"891",1990,908,NA,0.702286963153914,-0.399500311669633,0.150753120240299,-0.466612423687964,0.307726874813566,1.14726691872516,15
"894",1990,912,NA,0.702286963153914,-0.399500311669633,0.150753120240299,-0.466612423687964,0.307726874813566,1.14726691872516,15
"895",1990,1200,NA,0.702286963153914,-0.399500311669633,0.150753120240299,-0.466612423687964,0.307726874813566,1.14726691872516,15
"896",1990,104,NA,0.702286963153914,-0.399500311669633,0.150753120240299,-0.466612423687964,0.307726874813566,1.14726691872516,15
"897",1990,428,NA,0.702286963153914,-0.399500311669633,0.150753120240299,-0.466612423687964,0.307726874813566,1.14726691872516,15
"898",1990,1732,NA,0.702286963153914,-0.399500311669633,0.150753120240299,-0.466612423687964,0.307726874813566,1.14726691872516,15
"905",1990,416,NA,0.702286963153914,-0.399500311669633,0.150753120240299,-0.466612423687964,0.307726874813566,1.14726691872516,15
"906",1990,388,40,0.702286963153914,-0.399500311669633,0.150753120240299,-0.466612423687964,0.307726874813566,1.14726691872516,15
"907",1990,436,36,0.702286963153914,-0.399500311669633,0.150753120240299,-0.466612423687964,0.307726874813566,1.14726691872516,15
"909",1990,1296,12,0.702286963153914,-0.399500311669633,0.150753120240299,-0.466612423687964,0.307726874813566,1.14726691872516,15
"910",1990,1476,NA,0.702286963153914,-0.399500311669633,0.150753120240299,-0.466612423687964,0.307726874813566,1.14726691872516,15
"911",1990,2224,NA,0.702286963153914,-0.399500311669633,0.150753120240299,-0.466612423687964,0.307726874813566,1.14726691872516,15
"912",1990,1708,NA,0.702286963153914,-0.399500311669633,0.150753120240299,-0.466612423687964,0.307726874813566,1.14726691872516,15
"842",1991,40,852,-0.397501105045514,-0.852398666554908,-0.926082022194497,-0.661431625402938,-0.895680803028787,-0.904906201778766,16
